Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
728-88-7867,C,Naypyitaw,Member,Female,Home and lifestyle,732.3,4,15.106,317.226,2019-03-19,15:52:00,Ewallet,302.12,4.761904762,15.106,8
183-21-3799,C,Naypyitaw,Normal,Female,Electronic accessories,733.3,9,34.9335,733.6035,2019-02-19,15:14:00,Ewallet,698.67,4.761904762,34.9335,6
268-20-3585,C,Naypyitaw,Normal,Female,Health and beauty,734.3,9,6.2325,130.8825,2019-02-04,12:50:00,Ewallet,124.65,4.761904762,6.2325,5
735-32-9839,C,Naypyitaw,Member,Male,Fashion accessories,735.3,8,39.48,829.08,2019-01-31,10:36:00,Ewallet,789.6,4.761904762,39.48,3
258-92-7466,A,Yangon,Normal,Female,Health and beauty,736.3,5,8.92,187.32,2019-02-06,18:33:00,Credit card,178.4,4.761904762,8.92,8
857-16-3520,A,Yangon,Member,Female,Fashion accessories,737.3,7,25.011,525.231,2019-03-28,16:06:00,Ewallet,500.22,4.761904762,25.011,5
482-17-1179,A,Yangon,Member,Male,Electronic accessories,738.3,3,1.791,37.611,2019-01-19,12:47:00,Credit card,35.82,4.761904762,1.791,3
788-21-5741,A,Yangon,Normal,Male,Fashion accessories,739.3,3,6.807,142.947,2019-02-17,13:34:00,Credit card,136.14,4.761904762,6.807,6
821-14-9046,B,Mandalay,Member,Female,Fashion accessories,740.3,6,5.244,110.124,2019-01-18,15:04:00,Credit card,104.88,4.761904762,5.244,7
418-05-0656,B,Mandalay,Normal,Female,Fashion accessories,741.3,7,8.946,187.866,2019-02-02,20:42:00,Cash,178.92,4.761904762,8.946,5
678-79-0726,C,Naypyitaw,Member,Female,Sports and travel,742.3,9,40.7835,856.4535,2019-01-18,15:28:00,Cash,815.67,4.761904762,40.7835,9
776-68-1096,B,Mandalay,Normal,Male,Home and lifestyle,743.3,3,6.618,138.978,2019-03-18,13:45:00,Credit card,132.36,4.761904762,6.618,7
592-46-1692,C,Naypyitaw,Member,Female,Food and beverages,744.3,7,12.8695,270.2595,2019-01-11,20:10:00,Cash,257.39,4.761904762,12.8695,6
434-35-9162,B,Mandalay,Member,Male,Food and beverages,745.3,4,4.668,98.028,2019-02-04,18:53:00,Ewallet,93.36,4.761904762,4.668,7
149-14-0304,C,Naypyitaw,Member,Female,Health and beauty,746.3,8,11.4,239.4,2019-02-06,14:24:00,Cash,228,4.761904762,11.4,6
442-44-6497,C,Naypyitaw,Member,Male,Home and lifestyle,747.3,3,8.3355,175.0455,2019-01-08,11:42:00,Credit card,166.71,4.761904762,8.3355,7
174-64-0215,B,Mandalay,Normal,Male,Sports and travel,748.3,10,34.87,732.27,2019-03-05,17:49:00,Credit card,697.4,4.761904762,34.87,6
210-74-9613,C,Naypyitaw,Normal,Male,Fashion accessories,749.3,4,19.452,408.492,2019-03-16,15:33:00,Ewallet,389.04,4.761904762,19.452,9
299-29-0180,B,Mandalay,Member,Female,Home and lifestyle,750.3,7,18.263,383.523,2019-03-09,10:54:00,Cash,365.26,4.761904762,18.263,4
247-11-2470,A,Yangon,Member,Female,Fashion accessories,751.3,4,4.464,93.744,2019-03-01,16:23:00,Credit card,89.28,4.761904762,4.464,6
635-28-5728,A,Yangon,Normal,Male,Health and beauty,752.3,3,8.4,176.4,2019-02-28,19:33:00,Ewallet,168,4.761904762,8.4,4
756-49-0168,A,Yangon,Member,Male,Fashion accessories,753.3,1,0.985,20.685,2019-02-08,11:39:00,Ewallet,19.7,4.761904762,0.985,8
438-23-1242,B,Mandalay,Normal,Male,Electronic accessories,754.3,7,26.558,557.718,2019-01-24,10:38:00,Ewallet,531.16,4.761904762,26.558,5
238-45-6950,B,Mandalay,Member,Male,Food and beverages,755.3,1,2.686,56.406,2019-03-01,20:03:00,Ewallet,53.72,4.761904762,2.686,8
607-65-2441,C,Naypyitaw,Member,Male,Health and beauty,756.3,10,40.975,860.475,2019-03-10,12:39:00,Credit card,819.5,4.761904762,40.975,9
386-27-7606,C,Naypyitaw,Member,Female,Home and lifestyle,757.3,7,28.42,596.82,2019-03-23,15:59:00,Credit card,568.4,4.761904762,28.42,4
137-63-5492,C,Naypyitaw,Normal,Male,Electronic accessories,758.3,10,29.38,616.98,2019-01-29,14:26:00,Ewallet,587.6,4.761904762,29.38,7
197-77-7132,B,Mandalay,Member,Male,Electronic accessories,759.3,8,36.624,769.104,2019-01-12,18:22:00,Ewallet,732.48,4.761904762,36.624,8
805-86-0265,A,Yangon,Normal,Male,Home and lifestyle,760.3,9,42.282,887.922,2019-03-20,11:32:00,Cash,845.64,4.761904762,42.282,6
733-29-1227,C,Naypyitaw,Normal,Male,Home and lifestyle,761.3,7,19.4635,408.7335,2019-03-23,12:41:00,Cash,389.27,4.761904762,19.4635,7
451-73-2711,C,Naypyitaw,Normal,Male,Food and beverages,762.3,1,4.2415,89.0715,2019-01-14,15:20:00,Ewallet,84.83,4.761904762,4.2415,6
373-14-0504,A,Yangon,Member,Female,Sports and travel,763.3,2,7.163,150.423,2019-02-12,14:33:00,Ewallet,143.26,4.761904762,7.163,7
546-80-2899,A,Yangon,Member,Male,Home and lifestyle,764.3,2,3.769,79.149,2019-02-20,15:29:00,Ewallet,75.38,4.761904762,3.769,6
345-68-9016,C,Naypyitaw,Member,Female,Sports and travel,765.3,8,12.668,266.028,2019-01-02,16:19:00,Credit card,253.36,4.761904762,12.668,9
390-17-5806,C,Naypyitaw,Member,Female,Food and beverages,766.3,1,1.921,40.341,2019-02-02,16:33:00,Cash,38.42,4.761904762,1.921,4
457-13-1708,B,Mandalay,Member,Male,Fashion accessories,767.3,10,32.615,684.915,2019-01-08,19:07:00,Credit card,652.3,4.761904762,32.615,6
664-14-2882,C,Naypyitaw,Member,Female,Home and lifestyle,768.3,5,2.6325,55.2825,2019-01-30,14:43:00,Credit card,52.65,4.761904762,2.6325,4
487-79-6868,B,Mandalay,Member,Female,Home and lifestyle,769.3,9,5.5305,116.1405,2019-03-26,19:28:00,Credit card,110.61,4.761904762,5.5305,8
314-23-4520,C,Naypyitaw,Member,Male,Health and beauty,770.3,7,28.4305,597.0405,2019-01-15,20:44:00,Cash,568.61,4.761904762,28.4305,5
210-30-7976,B,Mandalay,Member,Female,Fashion accessories,771.3,4,4.464,93.744,2019-03-14,11:16:00,Ewallet,89.28,4.761904762,4.464,8
585-86-8361,A,Yangon,Normal,Female,Food and beverages,772.3,5,6.82,143.22,2019-02-03,10:31:00,Credit card,136.4,4.761904762,6.82,9
807-14-7833,A,Yangon,Member,Female,Electronic accessories,773.3,10,8.71,182.91,2019-02-22,12:30:00,Ewallet,174.2,4.761904762,8.71,4
775-72-1988,B,Mandalay,Normal,Male,Home and lifestyle,774.3,5,18.32,384.72,2019-01-24,15:05:00,Ewallet,366.4,4.761904762,18.32,7
288-38-3758,C,Naypyitaw,Member,Female,Fashion accessories,775.3,3,12.7305,267.3405,2019-01-25,18:30:00,Ewallet,254.61,4.761904762,12.7305,8
652-43-6591,A,Yangon,Normal,Female,Fashion accessories,776.3,8,38.916,817.236,2019-03-09,13:18:00,Credit card,778.32,4.761904762,38.916,4
785-96-0615,B,Mandalay,Member,Female,Electronic accessories,777.3,8,14.296,300.216,2019-02-17,15:28:00,Ewallet,285.92,4.761904762,14.296,5
406-46-7107,A,Yangon,Normal,Female,Home and lifestyle,778.3,6,28.956,608.076,2019-01-11,11:52:00,Cash,579.12,4.761904762,28.956,6
250-17-5703,A,Yangon,Member,Male,Food and beverages,779.3,10,9.425,197.925,2019-02-27,18:24:00,Ewallet,188.5,4.761904762,9.425,7
156-95-3964,A,Yangon,Normal,Female,Food and beverages,780.3,4,11.078,232.638,2019-03-25,15:19:00,Ewallet,221.56,4.761904762,11.078,9
842-40-8179,B,Mandalay,Member,Female,Food and beverages,781.3,10,38.6,810.6,2019-02-11,10:38:00,Credit card,772,4.761904762,38.6,8
525-09-8450,B,Mandalay,Normal,Male,Electronic accessories,782.3,10,36.065,757.365,2019-01-31,15:12:00,Credit card,721.3,4.761904762,36.065,4
410-67-1709,A,Yangon,Member,Female,Fashion accessories,783.3,8,25.552,536.592,2019-01-20,17:48:00,Ewallet,511.04,4.761904762,25.552,8
587-73-4862,A,Yangon,Member,Female,Health and beauty,784.3,5,2.6725,56.1225,2019-03-26,11:07:00,Ewallet,53.45,4.761904762,2.6725,8
787-87-2010,A,Yangon,Member,Male,Health and beauty,785.3,4,11.1,233.1,2019-01-20,15:48:00,Credit card,222,4.761904762,11.1,9
593-14-4239,B,Mandalay,Normal,Female,Home and lifestyle,786.3,8,38.184,801.864,2019-03-05,19:40:00,Ewallet,763.68,4.761904762,38.184,8
801-88-0346,C,Naypyitaw,Normal,Female,Fashion accessories,787.3,3,11.409,239.589,2019-01-05,20:30:00,Credit card,228.18,4.761904762,11.409,6
388-76-2555,B,Mandalay,Normal,Male,Sports and travel,788.3,6,4.107,86.247,2019-02-13,13:59:00,Cash,82.14,4.761904762,4.107,6
711-31-1234,B,Mandalay,Normal,Female,Electronic accessories,789.3,4,19.128,401.688,2019-03-16,18:51:00,Cash,382.56,4.761904762,19.128,5
886-54-6089,A,Yangon,Normal,Female,Home and lifestyle,790.3,6,3.429,72.009,2019-01-15,17:24:00,Cash,68.58,4.761904762,3.429,7
707-32-7409,B,Mandalay,Member,Female,Sports and travel,791.3,4,19.108,401.268,2019-02-26,11:58:00,Ewallet,382.16,4.761904762,19.108,8
759-98-4285,C,Naypyitaw,Member,Female,Health and beauty,792.3,7,30.0545,631.1445,2019-02-27,19:01:00,Credit card,601.09,4.761904762,30.0545,8
201-63-8275,C,Naypyitaw,Member,Female,Sports and travel,793.3,7,23.7965,499.7265,2019-02-17,16:50:00,Ewallet,475.93,4.761904762,23.7965,6
471-06-8611,C,Naypyitaw,Normal,Female,Food and beverages,794.3,1,2.621,55.041,2019-02-06,10:22:00,Credit card,52.42,4.761904762,2.621,5
200-16-5952,C,Naypyitaw,Member,Male,Food and beverages,795.3,2,6.565,137.865,2019-01-17,16:46:00,Cash,131.3,4.761904762,6.565,3
120-54-2248,B,Mandalay,Normal,Female,Food and beverages,796.3,5,7.215,151.515,2019-01-22,18:08:00,Credit card,144.3,4.761904762,7.215,8
102-77-2261,C,Naypyitaw,Member,Male,Health and beauty,797.3,7,22.8585,480.0285,2019-03-05,18:02:00,Credit card,457.17,4.761904762,22.8585,5
875-31-8302,B,Mandalay,Normal,Male,Sports and travel,798.3,1,4.669,98.049,2019-01-03,13:07:00,Cash,93.38,4.761904762,4.669,3
102-06-2002,C,Naypyitaw,Member,Male,Sports and travel,799.3,5,6.3125,132.5625,2019-03-20,17:52:00,Cash,126.25,4.761904762,6.3125,6
457-94-0464,B,Mandalay,Member,Male,Electronic accessories,800.3,9,39.5415,830.3715,2019-01-31,20:32:00,Ewallet,790.83,4.761904762,39.5415,7
629-42-4133,C,Naypyitaw,Normal,Male,Health and beauty,801.3,8,8.72,183.12,2019-02-19,19:24:00,Cash,174.4,4.761904762,8.72,5
534-53-3526,A,Yangon,Normal,Female,Sports and travel,802.3,4,18.952,397.992,2019-02-11,16:06:00,Ewallet,379.04,4.761904762,18.952,9
307-04-2070,A,Yangon,Member,Female,Fashion accessories,803.3,1,1.531,32.151,2019-02-05,14:14:00,Credit card,30.62,4.761904762,1.531,7
468-99-7231,C,Naypyitaw,Normal,Female,Home and lifestyle,804.3,8,17.604,369.684,2019-03-03,17:36:00,Cash,352.08,4.761904762,17.604,6
516-77-6464,C,Naypyitaw,Member,Female,Health and beauty,805.3,5,2.54,53.34,2019-02-24,13:08:00,Ewallet,50.8,4.761904762,2.54,7
404-91-5964,A,Yangon,Normal,Male,Electronic accessories,806.3,7,26.103,548.163,2019-02-04,16:09:00,Credit card,522.06,4.761904762,26.103,6
886-77-9084,C,Naypyitaw,Normal,Male,Electronic accessories,807.3,8,28.756,603.876,2019-02-19,11:33:00,Ewallet,575.12,4.761904762,28.756,7
790-38-4466,C,Naypyitaw,Normal,Female,Health and beauty,808.3,5,2.7475,57.6975,2019-01-23,10:18:00,Credit card,54.95,4.761904762,2.7475,6
704-10-4056,C,Naypyitaw,Member,Male,Health and beauty,809.3,3,9.0705,190.4805,2019-01-14,10:55:00,Credit card,181.41,4.761904762,9.0705,9
497-37-6538,A,Yangon,Normal,Male,Sports and travel,810.3,7,20.6185,432.9885,2019-01-17,15:15:00,Ewallet,412.37,4.761904762,20.6185,4
651-96-5970,A,Yangon,Normal,Male,Fashion accessories,811.3,1,2.3205,48.7305,2019-03-03,20:06:00,Credit card,46.41,4.761904762,2.3205,6
400-80-4065,C,Naypyitaw,Member,Male,Health and beauty,812.3,4,13.71,287.91,2019-02-15,20:21:00,Credit card,274.2,4.761904762,13.71,4
744-16-7898,B,Mandalay,Normal,Female,Home and lifestyle,813.3,10,48.685,1022.385,2019-01-15,13:48:00,Credit card,973.7,4.761904762,48.685,8
263-12-5321,A,Yangon,Member,Male,Electronic accessories,814.3,7,32.41,680.61,2019-02-27,12:52:00,Credit card,648.2,4.761904762,32.41,5
702-72-0487,A,Yangon,Normal,Female,Electronic accessories,815.3,2,4.661,97.881,2019-02-26,12:28:00,Credit card,93.22,4.761904762,4.661,8
605-83-1050,B,Mandalay,Normal,Male,Fashion accessories,816.3,2,2.718,57.078,2019-03-15,16:26:00,Ewallet,54.36,4.761904762,2.718,9
443-60-9639,C,Naypyitaw,Member,Female,Home and lifestyle,817.3,1,3.0435,63.9135,2019-01-24,13:24:00,Cash,60.87,4.761904762,3.0435,4
864-24-7918,A,Yangon,Member,Female,Sports and travel,818.3,10,12.245,257.145,2019-02-22,15:15:00,Cash,244.9,4.761904762,12.245,7
359-94-5395,B,Mandalay,Normal,Male,Health and beauty,819.3,1,4.639,97.419,2019-03-15,10:50:00,Credit card,92.78,4.761904762,4.639,8
401-09-4232,C,Naypyitaw,Member,Male,Home and lifestyle,820.3,5,21.6725,455.1225,2019-02-11,18:38:00,Ewallet,433.45,4.761904762,21.6725,7
751-15-6198,B,Mandalay,Normal,Male,Sports and travel,821.3,6,6.903,144.963,2019-01-12,16:45:00,Ewallet,138.06,4.761904762,6.903,7
324-41-6833,C,Naypyitaw,Member,Female,Electronic accessories,822.3,8,12.08,253.68,2019-03-03,19:30:00,Ewallet,241.6,4.761904762,12.08,6
474-33-8305,C,Naypyitaw,Member,Male,Fashion accessories,823.3,7,23.5865,495.3165,2019-03-23,13:23:00,Ewallet,471.73,4.761904762,23.5865,8
759-29-9521,A,Yangon,Member,Female,Fashion accessories,824.3,9,22.032,462.672,2019-03-04,11:27:00,Cash,440.64,4.761904762,22.032,8
831-81-6575,B,Mandalay,Member,Female,Electronic accessories,825.3,9,34.0155,714.3255,2019-02-23,11:12:00,Cash,680.31,4.761904762,34.0155,4
220-68-6701,A,Yangon,Normal,Female,Home and lifestyle,826.3,4,15.494,325.374,2019-03-17,16:36:00,Cash,309.88,4.761904762,15.494,6
618-34-8551,A,Yangon,Normal,Female,Sports and travel,827.3,2,9.318,195.678,2019-01-16,18:41:00,Credit card,186.36,4.761904762,9.318,7
257-60-7754,A,Yangon,Normal,Female,Electronic accessories,828.3,4,10.046,210.966,2019-01-08,17:12:00,Cash,200.92,4.761904762,10.046,9
559-61-5987,B,Mandalay,Normal,Female,Health and beauty,829.3,1,0.8875,18.6375,2019-01-14,10:38:00,Cash,17.75,4.761904762,0.8875,8
189-55-2313,C,Naypyitaw,Normal,Female,Fashion accessories,830.3,10,31.09,652.89,2019-01-31,10:33:00,Ewallet,621.8,4.761904762,31.09,4
565-91-4567,B,Mandalay,Normal,Male,Health and beauty,831.3,8,4.3,90.3,2019-03-15,14:38:00,Ewallet,86,4.761904762,4.3,8
380-60-5336,A,Yangon,Normal,Female,Electronic accessories,832.3,10,20.13,422.73,2019-02-24,18:06:00,Credit card,402.6,4.761904762,20.13,8
815-04-6282,C,Naypyitaw,Member,Female,Sports and travel,833.3,5,16.2425,341.0925,2019-02-08,12:52:00,Credit card,324.85,4.761904762,16.2425,9
674-56-6360,A,Yangon,Normal,Male,Electronic accessories,834.3,1,4.7575,99.9075,2019-03-22,14:00:00,Cash,95.15,4.761904762,4.7575,8
778-34-2523,A,Yangon,Member,Female,Electronic accessories,835.3,8,19.448,408.408,2019-01-24,10:57:00,Cash,388.96,4.761904762,19.448,6
499-27-7781,B,Mandalay,Normal,Female,Food and beverages,836.3,8,21.284,446.964,2019-03-14,16:45:00,Ewallet,425.68,4.761904762,21.284,6
477-59-2456,C,Naypyitaw,Normal,Female,Fashion accessories,837.3,7,15.904,333.984,2019-01-23,11:15:00,Cash,318.08,4.761904762,15.904,5
832-51-6761,A,Yangon,Normal,Male,Food and beverages,838.3,8,13.552,284.592,2019-01-19,20:29:00,Ewallet,271.04,4.761904762,13.552,7
869-11-3082,B,Mandalay,Member,Male,Health and beauty,839.3,4,19.232,403.872,2019-01-27,20:03:00,Credit card,384.64,4.761904762,19.232,8
190-59-3964,B,Mandalay,Member,Male,Food and beverages,840.3,5,11.79,247.59,2019-02-03,14:35:00,Credit card,235.8,4.761904762,11.79,8
366-43-6862,B,Mandalay,Normal,Male,Electronic accessories,841.3,4,10.578,222.138,2019-03-25,16:32:00,Ewallet,211.56,4.761904762,10.578,6
186-43-8965,A,Yangon,Member,Female,Home and lifestyle,842.3,2,4.768,100.128,2019-02-24,10:10:00,Credit card,95.36,4.761904762,4.768,5
784-21-9238,C,Naypyitaw,Member,Male,Sports and travel,843.3,1,0.5085,10.6785,2019-02-07,14:15:00,Cash,10.17,4.761904762,0.5085,3
276-75-6884,A,Yangon,Normal,Female,Health and beauty,844.3,3,10.3065,216.4365,2019-03-04,10:05:00,Cash,206.13,4.761904762,10.3065,8
109-86-4363,B,Mandalay,Member,Female,Sports and travel,845.3,7,21.028,441.588,2019-02-14,11:36:00,Credit card,420.56,4.761904762,21.028,5
569-76-2760,A,Yangon,Member,Female,Sports and travel,846.3,4,4.402,92.442,2019-01-29,18:15:00,Credit card,88.04,4.761904762,4.402,3
222-42-0244,B,Mandalay,Member,Female,Health and beauty,847.3,9,32.4495,681.4395,2019-01-28,13:53:00,Credit card,648.99,4.761904762,32.4495,6
760-53-9233,A,Yangon,Member,Male,Fashion accessories,848.3,3,6.192,130.032,2019-03-26,18:37:00,Credit card,123.84,4.761904762,6.192,7
538-22-0304,C,Naypyitaw,Normal,Male,Electronic accessories,849.3,10,32.475,681.975,2019-03-24,18:27:00,Cash,649.5,4.761904762,32.475,5
416-17-9926,A,Yangon,Member,Female,Electronic accessories,850.3,10,37.11,779.31,2019-01-01,14:42:00,Credit card,742.2,4.761904762,37.11,9
237-44-6163,A,Yangon,Normal,Male,Electronic accessories,851.3,8,4.224,88.704,2019-01-24,17:43:00,Cash,84.48,4.761904762,4.224,7
636-17-0325,B,Mandalay,Normal,Male,Health and beauty,852.3,4,12.514,262.794,2019-02-25,18:37:00,Cash,250.28,4.761904762,12.514,6
343-75-9322,B,Mandalay,Member,Female,Sports and travel,853.3,8,4.74,99.54,2019-01-09,16:34:00,Cash,94.8,4.761904762,4.74,7
528-14-9470,A,Yangon,Member,Male,Health and beauty,854.3,1,4.565,95.865,2019-02-14,14:42:00,Ewallet,91.3,4.761904762,4.565,6
427-45-9297,B,Mandalay,Member,Female,Home and lifestyle,855.3,7,14.2555,299.3655,2019-03-12,11:01:00,Ewallet,285.11,4.761904762,14.2555,7
807-34-3742,A,Yangon,Normal,Male,Fashion accessories,856.3,1,2.619,54.999,2019-03-26,19:44:00,Cash,52.38,4.761904762,2.619,6
288-62-1085,A,Yangon,Member,Male,Fashion accessories,857.3,5,9.635,202.335,2019-01-09,13:34:00,Ewallet,192.7,4.761904762,9.635,9
670-71-7306,B,Mandalay,Normal,Male,Sports and travel,858.3,6,13.389,281.169,2019-01-02,20:08:00,Credit card,267.78,4.761904762,13.389,4
660-29-7083,C,Naypyitaw,Normal,Male,Electronic accessories,859.3,10,27.935,586.635,2019-01-15,15:01:00,Cash,558.7,4.761904762,27.935,6
271-77-8740,C,Naypyitaw,Member,Female,Sports and travel,860.3,6,8.766,184.086,2019-01-01,11:40:00,Ewallet,175.32,4.761904762,8.766,4
497-36-0989,A,Yangon,Normal,Male,Fashion accessories,861.3,3,7.791,163.611,2019-02-15,15:21:00,Cash,155.82,4.761904762,7.791,8
291-59-1384,B,Mandalay,Normal,Male,Electronic accessories,862.3,1,3.015,63.315,2019-02-28,17:38:00,Cash,60.3,4.761904762,3.015,5
860-73-6466,A,Yangon,Member,Female,Sports and travel,863.3,2,3.947,82.887,2019-03-02,16:16:00,Credit card,78.94,4.761904762,3.947,8
549-23-9016,C,Naypyitaw,Member,Female,Food and beverages,864.3,2,1.487,31.227,2019-02-13,18:15:00,Credit card,29.74,4.761904762,1.487,9
896-34-0956,A,Yangon,Normal,Male,Fashion accessories,865.3,1,1.066,22.386,2019-01-26,12:43:00,Cash,21.32,4.761904762,1.066,4
804-38-3935,A,Yangon,Member,Male,Electronic accessories,866.3,3,14.067,295.407,2019-01-30,11:32:00,Credit card,281.34,4.761904762,14.067,7
585-90-0249,A,Yangon,Member,Male,Electronic accessories,867.3,1,3.663,76.923,2019-01-27,18:08:00,Ewallet,73.26,4.761904762,3.663,6
862-29-5914,C,Naypyitaw,Normal,Female,Sports and travel,868.3,1,1.119,23.499,2019-01-30,17:08:00,Credit card,22.38,4.761904762,1.119,7
845-94-6841,C,Naypyitaw,Member,Female,Food and beverages,869.3,9,32.796,688.716,2019-01-08,19:38:00,Cash,655.92,4.761904762,32.796,6
125-45-2293,A,Yangon,Normal,Female,Fashion accessories,870.3,6,29.73,624.33,2019-01-19,13:11:00,Cash,594.6,4.761904762,29.73,7
843-73-4724,A,Yangon,Normal,Male,Fashion accessories,871.3,1,3.705,77.805,2019-01-25,11:05:00,Cash,74.1,4.761904762,3.705,6
409-33-9708,A,Yangon,Normal,Female,Fashion accessories,872.3,2,9.848,206.808,2019-02-19,10:12:00,Ewallet,196.96,4.761904762,9.848,9
658-66-3967,C,Naypyitaw,Normal,Male,Health and beauty,873.3,7,18.6165,390.9465,2019-01-14,15:42:00,Ewallet,372.33,4.761904762,18.6165,4
866-70-2814,B,Mandalay,Normal,Female,Electronic accessories,874.3,10,26.395,554.295,2019-02-25,11:58:00,Ewallet,527.9,4.761904762,26.395,6
160-22-2687,A,Yangon,Member,Female,Health and beauty,875.3,5,23.9875,503.7375,2019-01-23,14:21:00,Ewallet,479.75,4.761904762,23.9875,4
895-03-6665,B,Mandalay,Normal,Female,Fashion accessories,876.3,9,16.4295,345.0195,2019-02-16,10:52:00,Cash,328.59,4.761904762,16.4295,8
770-42-8960,B,Mandalay,Normal,Male,Food and beverages,877.3,8,8.448,177.408,2019-01-01,19:31:00,Cash,168.96,4.761904762,8.448,5
748-45-2862,A,Yangon,Member,Female,Home and lifestyle,878.3,4,5.662,118.902,2019-03-07,18:35:00,Cash,113.24,4.761904762,5.662,8
234-36-2483,B,Mandalay,Normal,Male,Health and beauty,879.3,6,17.277,362.817,2019-02-15,13:51:00,Cash,345.54,4.761904762,17.277,9
316-66-3011,A,Yangon,Member,Female,Food and beverages,880.3,9,21.4335,450.1035,2019-01-23,12:35:00,Cash,428.67,4.761904762,21.4335,4
848-95-6252,C,Naypyitaw,Member,Female,Home and lifestyle,881.3,1,4.3135,90.5835,2019-02-20,13:24:00,Ewallet,86.27,4.761904762,4.3135,7
840-76-5966,A,Yangon,Member,Male,Sports and travel,882.3,2,1.276,26.796,2019-01-08,18:06:00,Ewallet,25.52,4.761904762,1.276,8
152-03-4217,B,Mandalay,Normal,Female,Home and lifestyle,883.3,9,5.076,106.596,2019-03-17,11:55:00,Credit card,101.52,4.761904762,5.076,4
533-66-5566,B,Mandalay,Normal,Female,Home and lifestyle,884.3,7,17.8745,375.3645,2019-01-12,11:42:00,Cash,357.49,4.761904762,17.8745,5
124-31-1458,A,Yangon,Member,Female,Electronic accessories,885.3,3,11.9385,250.7085,2019-01-08,14:30:00,Cash,238.77,4.761904762,11.9385,6
176-78-1170,C,Naypyitaw,Member,Male,Health and beauty,886.3,3,5.0715,106.5015,2019-01-26,15:11:00,Ewallet,101.43,4.761904762,5.0715,7
361-59-0574,B,Mandalay,Member,Male,Sports and travel,887.3,8,36.212,760.452,2019-03-15,14:48:00,Credit card,724.24,4.761904762,36.212,9
101-81-4070,C,Naypyitaw,Member,Female,Health and beauty,888.3,2,6.282,131.922,2019-01-17,12:36:00,Ewallet,125.64,4.761904762,6.282,8
631-34-1880,C,Naypyitaw,Member,Male,Food and beverages,889.3,3,3.6465,76.5765,2019-01-08,19:09:00,Credit card,72.93,4.761904762,3.6465,4
852-82-2749,A,Yangon,Normal,Male,Sports and travel,890.3,4,12.918,271.278,2019-01-06,13:35:00,Ewallet,258.36,4.761904762,12.918,8
873-14-6353,A,Yangon,Member,Male,Food and beverages,891.3,7,8.687,182.427,2019-02-16,10:33:00,Credit card,173.74,4.761904762,8.687,8
584-66-4073,C,Naypyitaw,Normal,Male,Fashion accessories,892.3,1,2.825,59.325,2019-03-13,15:45:00,Ewallet,56.5,4.761904762,2.825,9
544-55-9589,B,Mandalay,Member,Female,Electronic accessories,893.3,10,10.715,225.015,2019-01-28,11:51:00,Cash,214.3,4.761904762,10.715,8
166-19-2553,A,Yangon,Member,Male,Sports and travel,894.3,6,26.718,561.078,2019-01-18,17:26:00,Cash,534.36,4.761904762,26.718,6
737-88-5876,A,Yangon,Member,Male,Home and lifestyle,895.3,4,4.658,97.818,2019-03-19,11:52:00,Credit card,93.16,4.761904762,4.658,6
154-87-7367,C,Naypyitaw,Normal,Male,Home and lifestyle,896.3,8,26.104,548.184,2019-03-15,14:04:00,Ewallet,522.08,4.761904762,26.104,5
885-56-0389,C,Naypyitaw,Member,Male,Fashion accessories,897.3,1,2.6175,54.9675,2019-02-12,17:49:00,Cash,52.35,4.761904762,2.6175,7
608-05-3804,B,Mandalay,Member,Male,Electronic accessories,898.3,1,1.9875,41.7375,2019-02-25,20:19:00,Cash,39.75,4.761904762,1.9875,8
448-61-3783,A,Yangon,Normal,Female,Electronic accessories,899.3,8,36.008,756.168,2019-03-21,16:08:00,Credit card,720.16,4.761904762,36.008,8
761-49-0439,B,Mandalay,Member,Female,Electronic accessories,900.3,8,4.84,101.64,2019-01-19,10:17:00,Ewallet,96.8,4.761904762,4.84,6
490-95-0021,B,Mandalay,Member,Female,Food and beverages,901.3,10,16.605,348.705,2019-01-08,14:25:00,Ewallet,332.1,4.761904762,16.605,5
115-38-7388,C,Naypyitaw,Member,Female,Fashion accessories,902.3,8,4.072,85.512,2019-03-30,12:51:00,Credit card,81.44,4.761904762,4.072,3
311-13-6971,B,Mandalay,Member,Male,Sports and travel,903.3,10,15.995,335.895,2019-02-20,15:18:00,Credit card,319.9,4.761904762,15.995,8
291-55-6563,A,Yangon,Member,Female,Home and lifestyle,904.3,6,10.326,216.846,2019-03-30,12:45:00,Ewallet,206.52,4.761904762,10.326,5
548-48-3156,A,Yangon,Member,Female,Food and beverages,905.3,2,8.334,175.014,2019-03-19,13:37:00,Cash,166.68,4.761904762,8.334,3
460-93-5834,A,Yangon,Normal,Male,Sports and travel,906.3,7,15.953,335.013,2019-01-13,10:03:00,Cash,319.06,4.761904762,15.953,6
325-89-4209,A,Yangon,Member,Male,Food and beverages,907.3,1,4.395,92.295,2019-02-05,19:42:00,Ewallet,87.9,4.761904762,4.395,7
884-80-6021,A,Yangon,Member,Female,Electronic accessories,908.3,10,36.735,771.435,2019-03-23,13:14:00,Ewallet,734.7,4.761904762,36.735,5
137-74-8729,C,Naypyitaw,Normal,Female,Fashion accessories,909.3,8,4.876,102.396,2019-03-13,12:47:00,Ewallet,97.52,4.761904762,4.876,9
